episodio,recompensa,epsilon,tubos_pasados
8882,-7.50,0.6414,0
8883,-0.90,0.6414,0
8884,-3.90,0.6413,0
8885,-3.90,0.6413,0
8886,-6.30,0.6413,0
8887,-4.50,0.6412,0
8888,-5.10,0.6412,0
8889,-2.70,0.6412,0
8890,-0.30,0.6411,0
8891,-4.50,0.6411,0
8892,-4.50,0.6411,0
8893,-6.90,0.6410,0
8894,-5.70,0.6410,0
8895,-4.50,0.6410,0
8896,-4.50,0.6409,0
8897,-3.90,0.6409,0
8898,-2.70,0.6409,0
8899,2.10,0.6408,2
8900,-5.10,0.6408,0
8901,-1.50,0.6408,0
8902,-2.70,0.6408,0
8903,-6.90,0.6407,0
8904,-5.70,0.6407,0
8905,3.90,0.6407,3
8906,-3.30,0.6406,0
8907,-6.90,0.6406,0
8908,-4.50,0.6406,0
8909,-6.30,0.6405,0
8910,-5.70,0.6405,0
8911,-6.90,0.6405,0
8912,-6.90,0.6404,0
8913,-4.50,0.6404,0
8914,-6.90,0.6404,0
8915,-5.70,0.6403,0
8916,-3.30,0.6403,0
8917,-3.90,0.6403,0
8918,-6.30,0.6402,0
8919,-6.30,0.6402,0
8920,-4.50,0.6402,0
8921,-6.90,0.6401,0
8922,-6.30,0.6401,0
8923,-8.10,0.6401,0
8924,-5.10,0.6400,0
8925,-4.50,0.6400,0
8926,1.50,0.6400,1
8927,-3.90,0.6400,0
8928,-3.30,0.6399,0
8929,-5.70,0.6399,0
8930,-6.90,0.6399,0
8931,-5.70,0.6398,0
8932,-2.70,0.6398,0
8933,-2.10,0.6398,0
8934,2.70,0.6397,2
8935,-3.90,0.6397,0
8936,-5.10,0.6397,0
8937,-4.50,0.6396,0
8938,-5.10,0.6396,0
8939,-6.30,0.6396,0
8940,-5.70,0.6395,0
8941,-3.90,0.6395,0
8942,-5.10,0.6395,0
8943,-6.30,0.6394,0
8944,-3.90,0.6394,0
8945,-5.70,0.6394,0
8946,-5.10,0.6393,0
8947,-6.30,0.6393,0
8948,-3.30,0.6393,0
8949,-6.30,0.6392,0
8950,2.10,0.6392,2
8951,-3.30,0.6392,0
8952,-4.50,0.6392,0
8953,-5.70,0.6391,0
8954,-7.50,0.6391,0
8955,-5.10,0.6391,0
8956,-3.90,0.6390,0
8957,-5.10,0.6390,0
8958,-5.70,0.6390,0
8959,-6.30,0.6389,0
8960,-6.30,0.6389,0
8961,-5.10,0.6389,0
8962,-2.10,0.6388,0
8963,-3.90,0.6388,0
8964,-6.90,0.6388,0
8965,-5.70,0.6387,0
8966,-7.50,0.6387,0
8967,-0.90,0.6387,0
8968,-6.30,0.6386,0
8969,-5.70,0.6386,0
8970,-5.70,0.6386,0
8971,-2.70,0.6385,0
8972,0.30,0.6385,0
8973,-6.30,0.6385,0
8974,-1.50,0.6385,0
8975,-6.90,0.6384,0
8976,-6.30,0.6384,0
8977,-5.70,0.6384,0
8978,-2.70,0.6383,0
8979,-5.70,0.6383,0
8980,-2.10,0.6383,0
8981,-6.90,0.6382,0
8982,-1.50,0.6382,0
8983,-3.90,0.6382,0
8984,-6.30,0.6381,0
8985,-6.90,0.6381,0
8986,-3.90,0.6381,0
8987,-5.70,0.6380,0
8988,-5.10,0.6380,0
8989,-4.50,0.6380,0
8990,-7.50,0.6379,0
8991,-4.50,0.6379,0
8992,-6.30,0.6379,0
8993,-6.30,0.6378,0
8994,-6.90,0.6378,0
8995,-7.50,0.6378,0
8996,0.90,0.6377,0
8997,3.90,0.6377,3
8998,-4.50,0.6377,0
8999,-6.30,0.6377,0
9000,-1.50,0.6376,0
9001,-2.10,0.6376,0
9002,-6.90,0.6376,0
9003,-7.50,0.6375,0
9004,-7.50,0.6375,0
9005,-5.70,0.6375,0
9006,-3.90,0.6374,0
9007,-6.90,0.6374,0
9008,-2.70,0.6374,0
9009,-6.30,0.6373,0
9010,-5.10,0.6373,0
9011,-5.10,0.6373,0
9012,-4.50,0.6372,0
9013,-8.10,0.6372,0
9014,2.10,0.6372,2
9015,-7.50,0.6371,0
9016,-2.70,0.6371,0
9017,-6.30,0.6371,0
9018,-2.10,0.6370,0
9019,-6.90,0.6370,0
9020,-3.90,0.6370,0
9021,-3.90,0.6370,0
9022,-5.70,0.6369,0
9023,-6.30,0.6369,0
9024,-5.70,0.6369,0
9025,-7.50,0.6368,0
9026,-0.90,0.6368,0
9027,-5.10,0.6368,0
9028,-4.50,0.6367,0
9029,-7.50,0.6367,0
9030,0.90,0.6367,0
9031,-6.90,0.6366,0
9032,-2.70,0.6366,0
9033,-5.70,0.6366,0
9034,-5.10,0.6365,0
9035,-3.30,0.6365,0
9036,-5.10,0.6365,0
9037,0.30,0.6364,0
9038,-0.90,0.6364,0
9039,-5.10,0.6364,0
9040,-5.70,0.6363,0
9041,-4.50,0.6363,0
9042,-7.50,0.6363,0
9043,-6.30,0.6363,0
9044,-0.30,0.6362,0
9045,-7.50,0.6362,0
9046,-8.10,0.6362,0
9047,-3.90,0.6361,0
9048,-5.10,0.6361,0
9049,-6.90,0.6361,0
9050,-5.70,0.6360,0
9051,-6.90,0.6360,0
9052,-7.50,0.6360,0
9053,-4.50,0.6359,0
9054,-5.70,0.6359,0
9055,0.30,0.6359,0
9056,-3.30,0.6358,0
9057,-6.30,0.6358,0
9058,-5.10,0.6358,0
9059,-6.90,0.6357,0
9060,-3.90,0.6357,0
9061,-7.50,0.6357,0
9062,-6.30,0.6356,0
9063,-7.50,0.6356,0
9064,-6.30,0.6356,0
9065,-5.70,0.6356,0
9066,-6.30,0.6355,0
9067,-5.70,0.6355,0
9068,-5.10,0.6355,0
9069,-5.10,0.6354,0
9070,-3.30,0.6354,0
9071,0.30,0.6354,0
9072,-6.90,0.6353,0
9073,-8.10,0.6353,0
9074,-2.70,0.6353,0
9075,-5.10,0.6352,0
9076,-3.30,0.6352,0
9077,-6.90,0.6352,0
9078,-0.90,0.6351,0
9079,-5.70,0.6351,0
9080,-4.50,0.6351,0
9081,-5.10,0.6350,0
9082,-5.10,0.6350,0
9083,-5.10,0.6350,0
9084,-7.50,0.6349,0
9085,-6.90,0.6349,0
9086,-6.90,0.6349,0
9087,-8.10,0.6349,0
9088,-5.70,0.6348,0
9089,-4.50,0.6348,0
9090,-6.30,0.6348,0
9091,-3.90,0.6347,0
9092,-5.70,0.6347,0
9093,-6.90,0.6347,0
9094,-5.70,0.6346,0
9095,-3.90,0.6346,0
9096,-4.50,0.6346,0
9097,-5.70,0.6345,0
9098,-5.10,0.6345,0
9099,-5.10,0.6345,0
9100,-5.70,0.6344,0
9101,3.90,0.6344,3
9102,-6.30,0.6344,0
9103,-5.10,0.6343,0
9104,-5.10,0.6343,0
9105,-5.70,0.6343,0
9106,-7.50,0.6343,0
9107,-5.70,0.6342,0
9108,-6.30,0.6342,0
9109,-2.10,0.6342,0
9110,-6.90,0.6341,0
9111,-5.10,0.6341,0
9112,-6.90,0.6341,0
9113,-5.10,0.6340,0
9114,-7.50,0.6340,0
9115,-6.30,0.6340,0
9116,-6.90,0.6339,0
9117,-0.30,0.6339,0
9118,-6.30,0.6339,0
9119,-6.30,0.6338,0
9120,-0.90,0.6338,0
9121,-2.70,0.6338,0
9122,-5.10,0.6337,0
9123,-6.30,0.6337,0
9124,-6.90,0.6337,0
9125,-6.30,0.6336,0
9126,-7.50,0.6336,0
9127,-7.50,0.6336,0
9128,-6.30,0.6336,0
9129,-6.90,0.6335,0
9130,0.30,0.6335,0
9131,-4.50,0.6335,0
9132,-5.10,0.6334,0
9133,-7.50,0.6334,0
9134,-5.70,0.6334,0
9135,-6.30,0.6333,0
9136,-7.50,0.6333,0
9137,-6.30,0.6333,0
9138,-5.70,0.6332,0
9139,-6.90,0.6332,0
9140,-6.30,0.6332,0
9141,-3.30,0.6331,0
9142,-8.10,0.6331,0
9143,3.90,0.6331,3
9144,-5.70,0.6330,0
9145,2.70,0.6330,2
9146,-5.70,0.6330,0
9147,-4.50,0.6330,0
9148,-5.10,0.6329,0
9149,-5.70,0.6329,0
9150,-6.90,0.6329,0
9151,-2.10,0.6328,0
9152,-4.50,0.6328,0
9153,-6.30,0.6328,0
9154,-6.30,0.6327,0
9155,-3.30,0.6327,0
9156,-4.50,0.6327,0
9157,-4.50,0.6326,0
9158,-6.30,0.6326,0
9159,-7.50,0.6326,0
9160,-3.30,0.6325,0
9161,-5.70,0.6325,0
9162,-3.30,0.6325,0
9163,-4.50,0.6324,0
9164,-5.70,0.6324,0
9165,-4.50,0.6324,0
9166,-7.50,0.6324,0
9167,-0.30,0.6323,0
9168,-5.70,0.6323,0
9169,-6.30,0.6323,0
9170,-3.90,0.6322,0
9171,-3.90,0.6322,0
9172,-6.90,0.6322,0
9173,-4.50,0.6321,0
9174,-5.70,0.6321,0
9175,-6.30,0.6321,0
9176,-6.30,0.6320,0
9177,-5.10,0.6320,0
9178,-5.10,0.6320,0
9179,-7.50,0.6319,0
9180,-7.50,0.6319,0
9181,-6.90,0.6319,0
9182,-5.70,0.6318,0
9183,-5.10,0.6318,0
9184,-4.50,0.6318,0
9185,-3.90,0.6318,0
9186,-4.50,0.6317,0
9187,-2.70,0.6317,0
9188,-6.90,0.6317,0
9189,-6.90,0.6316,0
9190,-6.30,0.6316,0
9191,-3.90,0.6316,0
9192,-5.10,0.6315,0
9193,-5.10,0.6315,0
9194,-1.50,0.6315,0
9195,-5.70,0.6314,0
9196,-2.10,0.6314,0
9197,-8.70,0.6314,0
9198,-0.30,0.6313,0
9199,-6.90,0.6313,0
9200,-3.30,0.6313,0
9201,-3.90,0.6312,0
9202,3.90,0.6312,3
9203,1.50,0.6312,1
9204,-2.70,0.6312,0
9205,-8.10,0.6311,0
9206,-0.30,0.6311,0
9207,-3.30,0.6311,0
9208,-7.50,0.6310,0
9209,-6.30,0.6310,0
9210,1.50,0.6310,1
9211,-4.50,0.6309,0
9212,-5.70,0.6309,0
9213,-7.50,0.6309,0
9214,0.30,0.6308,0
9215,0.30,0.6308,0
9216,-5.70,0.6308,0
9217,-3.90,0.6307,0
9218,-6.90,0.6307,0
9219,-7.50,0.6307,0
9220,-3.90,0.6306,0
9221,-5.70,0.6306,0
9222,-6.30,0.6306,0
9223,-3.30,0.6306,0
9224,-4.50,0.6305,0
9225,-2.70,0.6305,0
9226,-6.30,0.6305,0
9227,-7.50,0.6304,0
9228,-6.30,0.6304,0
9229,-5.70,0.6304,0
9230,-3.90,0.6303,0
9231,2.10,0.6303,2
9232,-5.10,0.6303,0
9233,-5.70,0.6302,0
9234,-3.30,0.6302,0
9235,-6.30,0.6302,0
9236,1.50,0.6301,1
9237,-3.90,0.6301,0
9238,-5.70,0.6301,0
9239,-3.90,0.6300,0
9240,-6.30,0.6300,0
9241,-2.10,0.6300,0
9242,3.90,0.6300,3
9243,-0.90,0.6299,0
9244,-7.50,0.6299,0
9245,-6.30,0.6299,0
9246,-5.10,0.6298,0
9247,-5.70,0.6298,0
9248,-3.30,0.6298,0
9249,-8.70,0.6297,0
9250,-6.30,0.6297,0
9251,-4.50,0.6297,0
9252,-6.30,0.6296,0
9253,-5.70,0.6296,0
9254,-1.50,0.6296,0
9255,-2.10,0.6295,0
9256,-3.30,0.6295,0
9257,-6.30,0.6295,0
9258,-0.30,0.6294,0
9259,-7.50,0.6294,0
9260,-5.10,0.6294,0
9261,-5.10,0.6294,0
9262,-3.30,0.6293,0
9263,-5.10,0.6293,0
9264,-6.30,0.6293,0
9265,-5.70,0.6292,0
9266,-6.90,0.6292,0
9267,-3.30,0.6292,0
9268,-8.10,0.6291,0
9269,-4.50,0.6291,0
9270,-5.10,0.6291,0
9271,-4.50,0.6290,0
9272,-5.10,0.6290,0
9273,-2.70,0.6290,0
9274,-3.90,0.6289,0
9275,-7.50,0.6289,0
9276,-6.30,0.6289,0
9277,-4.50,0.6289,0
9278,-4.50,0.6288,0
9279,-6.90,0.6288,0
9280,-2.70,0.6288,0
9281,-6.30,0.6287,0
9282,-8.10,0.6287,0
9283,-6.90,0.6287,0
9284,-5.70,0.6286,0
9285,-5.10,0.6286,0
9286,2.70,0.6286,2
9287,-6.90,0.6285,0
9288,-8.10,0.6285,0
9289,-4.50,0.6285,0
9290,-7.50,0.6284,0
9291,-6.30,0.6284,0
9292,-3.90,0.6284,0
9293,-4.50,0.6283,0
9294,-6.90,0.6283,0
9295,-3.30,0.6283,0
9296,-5.70,0.6283,0
9297,-6.30,0.6282,0
9298,-3.30,0.6282,0
9299,-5.10,0.6282,0
9300,-7.50,0.6281,0
9301,-6.90,0.6281,0
9302,-6.90,0.6281,0
9303,-5.70,0.6280,0
9304,-4.50,0.6280,0
9305,-5.70,0.6280,0
9306,-6.90,0.6279,0
9307,-5.10,0.6279,0
9308,-7.50,0.6279,0
9309,-5.70,0.6278,0
9310,-6.90,0.6278,0
9311,-6.30,0.6278,0
9312,3.90,0.6278,3
9313,-4.50,0.6277,0
9314,-6.90,0.6277,0
9315,-6.90,0.6277,0
9316,-6.90,0.6276,0
9317,-5.10,0.6276,0
9318,0.30,0.6276,0
9319,-6.90,0.6275,0
9320,-6.90,0.6275,0
9321,-3.90,0.6275,0
9322,-5.70,0.6274,0
9323,-5.10,0.6274,0
9324,-6.30,0.6274,0
9325,-0.90,0.6273,0
9326,-4.50,0.6273,0
9327,2.10,0.6273,2
9328,-6.30,0.6272,0
9329,-6.30,0.6272,0
9330,-5.10,0.6272,0
9331,-3.90,0.6272,0
9332,-6.90,0.6271,0
9333,-3.30,0.6271,0
9334,-6.30,0.6271,0
9335,-6.90,0.6270,0
9336,-6.30,0.6270,0
9337,-4.50,0.6270,0
9338,-3.90,0.6269,0
9339,-5.10,0.6269,0
9340,-2.70,0.6269,0
9341,-5.70,0.6268,0
9342,-5.70,0.6268,0
9343,-3.30,0.6268,0
9344,-5.70,0.6267,0
9345,-2.10,0.6267,0
9346,-5.70,0.6267,0
9347,4.10,0.6267,4
9348,3.90,0.6266,3
9349,-3.90,0.6266,0
9350,-4.50,0.6266,0
9351,-5.10,0.6265,0
9352,-1.50,0.6265,0
9353,-7.50,0.6265,0
9354,-5.10,0.6264,0
9355,-5.10,0.6264,0
9356,-3.90,0.6264,0
9357,-5.70,0.6263,0
9358,-6.30,0.6263,0
9359,-6.30,0.6263,0
9360,-5.10,0.6262,0
9361,-4.50,0.6262,0
9362,-6.30,0.6262,0
9363,-0.90,0.6262,0
9364,-5.10,0.6261,0
9365,-7.50,0.6261,0
9366,-5.70,0.6261,0
9367,-6.30,0.6260,0
9368,-6.90,0.6260,0
9369,0.90,0.6260,0
9370,-7.50,0.6259,0
9371,-5.70,0.6259,0
9372,-4.50,0.6259,0
9373,-5.10,0.6258,0
9374,3.90,0.6258,3
9375,-2.70,0.6258,0
9376,-3.90,0.6257,0
9377,-5.70,0.6257,0
9378,-1.50,0.6257,0
9379,-5.10,0.6257,0
9380,-7.50,0.6256,0
9381,-2.70,0.6256,0
9382,-6.30,0.6256,0
9383,-6.90,0.6255,0
9384,-7.50,0.6255,0
9385,-4.50,0.6255,0
9386,-7.50,0.6254,0
9387,-1.50,0.6254,0
9388,-6.30,0.6254,0
9389,-8.10,0.6253,0
9390,-5.70,0.6253,0
9391,-4.50,0.6253,0
9392,-3.90,0.6252,0
9393,-3.90,0.6252,0
9394,-7.50,0.6252,0
9395,-5.10,0.6252,0
9396,-6.30,0.6251,0
9397,-5.10,0.6251,0
9398,-4.50,0.6251,0
9399,-3.30,0.6250,0
9400,-4.50,0.6250,0
9401,-3.30,0.6250,0
9402,-7.50,0.6249,0
9403,-3.90,0.6249,0
9404,-5.10,0.6249,0
9405,-6.90,0.6248,0
9406,-5.70,0.6248,0
9407,-3.90,0.6248,0
9408,0.30,0.6247,0
9409,-7.50,0.6247,0
9410,-5.10,0.6247,0
9411,-2.10,0.6247,0
9412,-2.10,0.6246,0
9413,-5.10,0.6246,0
9414,-4.50,0.6246,0
9415,-6.30,0.6245,0
9416,-7.50,0.6245,0
9417,-4.50,0.6245,0
9418,-6.30,0.6244,0
9419,-1.50,0.6244,0
9420,-4.50,0.6244,0
9421,-3.90,0.6243,0
9422,-1.50,0.6243,0
9423,-6.90,0.6243,0
9424,-5.10,0.6242,0
9425,-6.90,0.6242,0
9426,-2.10,0.6242,0
9427,-5.70,0.6242,0
9428,-5.10,0.6241,0
9429,-6.30,0.6241,0
9430,-3.90,0.6241,0
9431,3.90,0.6240,3
9432,-4.50,0.6240,0
9433,-6.30,0.6240,0
9434,-0.30,0.6239,0
9435,-2.70,0.6239,0
9436,-2.10,0.6239,0
9437,-3.90,0.6238,0
9438,-6.30,0.6238,0
9439,-1.50,0.6238,0
9440,-5.70,0.6237,0
9441,-3.90,0.6237,0
9442,-6.30,0.6237,0
9443,1.50,0.6237,1
9444,-4.50,0.6236,0
9445,3.30,0.6236,3
9446,-6.90,0.6236,0
9447,-6.90,0.6235,0
9448,-6.30,0.6235,0
9449,-5.70,0.6235,0
9450,-4.50,0.6234,0
9451,-7.50,0.6234,0
9452,-5.10,0.6234,0
9453,-2.70,0.6233,0
9454,-7.50,0.6233,0
9455,-5.10,0.6233,0
9456,-5.70,0.6232,0
9457,-6.90,0.6232,0
9458,-3.90,0.6232,0
9459,-6.90,0.6232,0
9460,-7.50,0.6231,0
9461,-5.70,0.6231,0
9462,-3.90,0.6231,0
9463,-6.30,0.6230,0
9464,-6.90,0.6230,0
9465,-6.30,0.6230,0
9466,-3.30,0.6229,0
9467,-6.30,0.6229,0
9468,-5.70,0.6229,0
9469,-4.50,0.6228,0
9470,-2.10,0.6228,0
9471,-7.50,0.6228,0
9472,-6.30,0.6227,0
9473,-3.90,0.6227,0
9474,-5.10,0.6227,0
9475,-3.90,0.6227,0
9476,-3.30,0.6226,0
9477,-5.70,0.6226,0
9478,0.30,0.6226,0
9479,-6.90,0.6225,0
9480,-8.10,0.6225,0
9481,-3.30,0.6225,0
9482,-4.50,0.6224,0
9483,-3.90,0.6224,0
9484,-2.70,0.6224,0
9485,-4.50,0.6223,0
9486,-5.10,0.6223,0
9487,-5.70,0.6223,0
9488,0.90,0.6223,0
9489,-5.10,0.6222,0
9490,-6.30,0.6222,0
9491,-6.30,0.6222,0
9492,-6.90,0.6221,0
9493,-6.90,0.6221,0
9494,-4.50,0.6221,0
9495,-5.70,0.6220,0
9496,-4.50,0.6220,0
9497,-7.50,0.6220,0
9498,-5.10,0.6219,0
9499,-4.50,0.6219,0
9500,-6.90,0.6219,0
9501,-3.30,0.6218,0
9502,-4.50,0.6218,0
9503,-3.90,0.6218,0
9504,-2.70,0.6218,0
9505,-8.10,0.6217,0
9506,-1.50,0.6217,0
9507,-5.70,0.6217,0
9508,-5.70,0.6216,0
9509,-2.10,0.6216,0
9510,-3.90,0.6216,0
9511,-5.70,0.6215,0
9512,-5.10,0.6215,0
9513,-4.50,0.6215,0
9514,-6.30,0.6214,0
9515,-6.90,0.6214,0
9516,1.50,0.6214,1
9517,-2.70,0.6213,0
9518,-4.50,0.6213,0
9519,-1.50,0.6213,0
9520,-3.30,0.6213,0
9521,-4.50,0.6212,0
9522,-8.10,0.6212,0
9523,-7.50,0.6212,0
9524,-5.70,0.6211,0
9525,-3.30,0.6211,0
9526,-0.90,0.6211,0
9527,0.90,0.6210,0
9528,-3.90,0.6210,0
9529,3.90,0.6210,3
9530,-2.10,0.6209,0
9531,-3.90,0.6209,0
9532,-6.90,0.6209,0
9533,3.90,0.6209,3
9534,-6.30,0.6208,0
9535,-5.10,0.6208,0
9536,-2.10,0.6208,0
9537,-6.90,0.6207,0
9538,-5.70,0.6207,0
9539,-0.90,0.6207,0
9540,-6.30,0.6206,0
9541,-6.90,0.6206,0
9542,-6.30,0.6206,0
9543,-3.30,0.6205,0
9544,-3.90,0.6205,0
9545,-6.30,0.6205,0
9546,-6.90,0.6204,0
9547,-6.90,0.6204,0
9548,-1.50,0.6204,0
9549,-8.10,0.6204,0
9550,-3.30,0.6203,0
9551,-5.70,0.6203,0
9552,-5.10,0.6203,0
9553,-5.10,0.6202,0
9554,-5.10,0.6202,0
9555,-5.70,0.6202,0
9556,-6.90,0.6201,0
9557,-6.30,0.6201,0
9558,-6.30,0.6201,0
9559,-2.10,0.6200,0
9560,-5.70,0.6200,0
9561,-1.50,0.6200,0
9562,-6.30,0.6200,0
9563,-5.10,0.6199,0
9564,-2.70,0.6199,0
9565,-7.50,0.6199,0
9566,-2.10,0.6198,0
9567,-7.50,0.6198,0
9568,0.90,0.6198,0
9569,-5.10,0.6197,0
9570,-5.70,0.6197,0
9571,-2.70,0.6197,0
9572,-8.10,0.6196,0
9573,-2.70,0.6196,0
9574,-5.70,0.6196,0
9575,-6.30,0.6195,0
9576,-7.50,0.6195,0
9577,-6.30,0.6195,0
9578,-6.30,0.6195,0
9579,-6.30,0.6194,0
9580,-4.50,0.6194,0
9581,-3.30,0.6194,0
9582,-6.30,0.6193,0
9583,-4.50,0.6193,0
9584,-3.30,0.6193,0
9585,-6.90,0.6192,0
9586,-4.50,0.6192,0
9587,-6.30,0.6192,0
9588,-5.70,0.6191,0
9589,-5.70,0.6191,0
9590,-6.30,0.6191,0
9591,-3.90,0.6191,0
9592,-2.70,0.6190,0
9593,-5.70,0.6190,0
9594,0.30,0.6190,0
9595,-4.50,0.6189,0
9596,-6.30,0.6189,0
9597,-5.70,0.6189,0
9598,-8.10,0.6188,0
9599,-5.70,0.6188,0
9600,-2.10,0.6188,0
9601,-4.50,0.6187,0
9602,-2.10,0.6187,0
9603,-3.30,0.6187,0
9604,-6.30,0.6187,0
9605,-3.90,0.6186,0
9606,-6.90,0.6186,0
9607,-5.70,0.6186,0
9608,-6.30,0.6185,0
9609,-6.90,0.6185,0
9610,-5.10,0.6185,0
9611,-4.50,0.6184,0
9612,-7.50,0.6184,0
9613,-2.10,0.6184,0
9614,-3.90,0.6183,0
9615,-6.90,0.6183,0
9616,-3.90,0.6183,0
9617,-2.10,0.6183,0
9618,-3.30,0.6182,0
9619,-3.90,0.6182,0
9620,0.30,0.6182,0
9621,-6.90,0.6181,0
9622,-4.50,0.6181,0
9623,-2.10,0.6181,0
9624,0.30,0.6180,0
9625,-7.50,0.6180,0
9626,-5.70,0.6180,0
9627,-6.90,0.6179,0
9628,-3.90,0.6179,0
9629,-7.50,0.6179,0
9630,-5.10,0.6178,0
9631,-3.90,0.6178,0
9632,-6.90,0.6178,0
9633,-3.30,0.6178,0
9634,-5.70,0.6177,0
9635,-6.90,0.6177,0
9636,-5.10,0.6177,0
9637,-5.70,0.6176,0
9638,3.90,0.6176,3
9639,3.30,0.6176,3
9640,-0.30,0.6175,0
9641,-5.10,0.6175,0
9642,-7.50,0.6175,0
9643,-6.30,0.6174,0
9644,-6.90,0.6174,0
9645,-5.70,0.6174,0
9646,-2.70,0.6174,0
9647,-2.70,0.6173,0
9648,-4.50,0.6173,0
9649,-4.50,0.6173,0
9650,-3.90,0.6172,0
9651,-2.70,0.6172,0
9652,-5.10,0.6172,0
9653,-3.30,0.6171,0
9654,-4.50,0.6171,0
9655,3.90,0.6171,3
9656,-6.90,0.6170,0
9657,-5.70,0.6170,0
9658,-8.10,0.6170,0
9659,-3.30,0.6170,0
9660,-6.90,0.6169,0
9661,-3.90,0.6169,0
9662,-5.10,0.6169,0
9663,1.50,0.6168,1
9664,-5.10,0.6168,0
9665,-4.50,0.6168,0
9666,-3.30,0.6167,0
9667,-6.90,0.6167,0
9668,-5.10,0.6167,0
9669,-6.30,0.6166,0
9670,-6.30,0.6166,0
9671,-5.70,0.6166,0
9672,-6.30,0.6166,0
9673,-3.90,0.6165,0
9674,-0.30,0.6165,0
9675,-6.30,0.6165,0
9676,-6.30,0.6164,0
9677,-5.70,0.6164,0
9678,-4.50,0.6164,0
9679,-2.70,0.6163,0
9680,-3.90,0.6163,0
9681,-2.10,0.6163,0
9682,-3.90,0.6162,0
9683,-4.50,0.6162,0
9684,-2.70,0.6162,0
9685,-3.90,0.6162,0
9686,-6.90,0.6161,0
9687,2.70,0.6161,2
9688,-3.90,0.6161,0
9689,-5.10,0.6160,0
9690,-0.30,0.6160,0
9691,-5.70,0.6160,0
9692,-3.90,0.6159,0
9693,-5.10,0.6159,0
9694,-1.50,0.6159,0
9695,-6.30,0.6158,0
9696,-6.90,0.6158,0
9697,-6.90,0.6158,0
9698,-2.10,0.6158,0
9699,-2.70,0.6157,0
9700,-1.50,0.6157,0
9701,-3.90,0.6157,0
9702,-5.10,0.6156,0
9703,-5.70,0.6156,0
9704,-3.90,0.6156,0
9705,3.90,0.6155,3
9706,-6.30,0.6155,0
9707,-6.30,0.6155,0
9708,-5.70,0.6154,0
9709,-5.10,0.6154,0
9710,-6.30,0.6154,0
9711,-3.90,0.6154,0
9712,-3.30,0.6153,0
9713,-6.90,0.6153,0
9714,-3.30,0.6153,0
9715,2.10,0.6152,2
9716,-5.70,0.6152,0
9717,-0.30,0.6152,0
9718,-6.30,0.6151,0
9719,-4.50,0.6151,0
9720,-2.10,0.6151,0
9721,-6.90,0.6150,0
9722,-0.30,0.6150,0
9723,0.90,0.6150,0
9724,-5.70,0.6150,0
9725,-5.10,0.6149,0
9726,-6.30,0.6149,0
9727,-6.90,0.6149,0
9728,-6.30,0.6148,0
9729,-5.70,0.6148,0
9730,-4.50,0.6148,0
9731,-5.10,0.6147,0
9732,-6.30,0.6147,0
9733,-1.50,0.6147,0
9734,-7.50,0.6146,0
9735,-2.10,0.6146,0
9736,-3.90,0.6146,0
9737,3.90,0.6146,3
9738,-5.10,0.6145,0
9739,-6.90,0.6145,0
9740,-6.90,0.6145,0
9741,-5.10,0.6144,0
9742,-3.90,0.6144,0
9743,-0.90,0.6144,0
9744,-5.10,0.6143,0
9745,0.90,0.6143,0
9746,-5.70,0.6143,0
9747,-6.90,0.6142,0
9748,-4.50,0.6142,0
9749,-7.50,0.6142,0
9750,-7.50,0.6142,0
9751,-7.50,0.6141,0
9752,-5.70,0.6141,0
9753,3.30,0.6141,3
9754,-8.10,0.6140,0
9755,-0.30,0.6140,0
9756,-8.10,0.6140,0
9757,-4.50,0.6139,0
9758,-5.70,0.6139,0
9759,-3.30,0.6139,0
